TimeStamp;ID_zaznamu;ID_ZDROJE;SoC;P_PV;P_HOME;P_HOME_L1;P_HOME_L2;P_HOME_L3;P_EPS;P_GRID;P_GRID_L1;P_GRID_L2;P_GRID_L3;P_BAT;PVenergy;PVenergy_T;ToBAT;ToBAT_T;FromBAT;FromBAT_T;SELL;SELL_T;BUY;BUY_T;Consumed;Consumed_T;GRID_LIMIT
2025-05-20 16:40:00;5;5;95.0;1711.0;-382.666666666667;-79.6666666666667;-95.0;-208.0;0.0;0.0;16.0;-30.3333333333333;22.6666666666667;309.333333333333;27.3;6694.4;12.1;3447.9;2.7;3116.5;3.53666666666667;1399.34666666667;8.5;11034.6;22.8633333333333;15998.2533333333;
2025-05-20 16:45:00;7;5;95.0;1409.73913043478;-370.0;-76.3913043478261;-80.6086956521739;-213.0;0.0;2.60869565217391;12.695652173913;-4.73913043478261;-5.39130434782609;59.9130434782609;27.4086956521739;6694.50869565217;12.1;3447.9;2.7;3116.5;3.54;1399.35;8.5;11034.6;22.9686956521739;15998.3586956522;
2025-05-20 16:50:00;12;5;94.7586206896552;1577.62068965517;-356.793103448276;-71.1379310344828;-85.2068965517241;-200.448275862069;0.0;0.0;1.37931034482759;0.482758620689655;-1.24137931034483;96.8620689655172;27.5379310344828;6694.63793103449;12.151724137931;3447.95172413793;2.7;3116.5;3.54;1399.35;8.5;11034.6;23.0462068965517;15998.4362068966;
2025-05-20 16:55:00;17;5;94.7;2294.16666666667;-358.6;-71.0;-85.4;-202.2;0.0;2.0;4.0;0.8;0.666666666666667;634.033333333333;27.6866666666667;6694.78666666666;12.2;3448.0;2.79666666666667;3116.59666666667;3.54;1399.35;8.5;11034.6;23.2433333333333;15998.6333333333;
2025-05-20 17:00:00;22;5;95.0;4535.79310344828;-525.0;-145.48275862069;-147.965517241379;-231.551724137931;0.0;156.965517241379;45.6551724137931;76.4137931034483;45.9310344827586;3151.37931034483;27.9793103448276;6695.07931034483;12.3586206896552;3448.15862068965;2.8;3116.6;3.54;1399.35;8.5;11034.6;23.3806896551724;15998.7706896552;
2025-05-20 17:05:00;27;5;95.0;4539.4;-542.066666666667;-149.266666666667;-168.466666666667;-224.333333333333;0.0;278.4;77.4666666666667;107.2;96.0;2628.93333333333;28.36;6695.46;12.5933333333333;3448.42;2.8;3116.6;3.54533333333333;1399.35533333333;8.5;11034.6;23.5213333333333;15998.8846666667;
2025-05-20 17:10:00;32;5;99.5862068965517;3858.48275862069;-2213.72413793103;-719.344827586207;-798.931034482759;-695.448275862069;0.0;2163.72413793103;708.551724137931;805.103448275862;644.965517241379;69.3793103448276;28.6931034482759;6695.79310344827;12.7;3448.5;2.8;3116.6;3.65413793103448;1399.46413793103;8.5;11034.6;23.6389655172414;15999.0289655172;
2025-05-20 17:15:00;37;5;100.0;3619.46666666667;-2571.6;-901.6;-794.333333333333;-875.666666666667;0.0;2551.33333333333;884.266666666667;827.2;840.533333333333;0.133333333333333;29.0233333333333;6696.12333333334;12.7;3448.5;2.8;3116.6;3.859;1399.669;8.5;11034.6;23.7643333333333;15999.1543333333;
2025-05-20 17:20:00;42;5;100.0;1719.03448275862;-722.689655172414;-222.034482758621;-203.896551724138;-296.758620689655;0.0;470.896551724138;184.827586206897;112.689655172414;164.413793103448;-174.344827586207;29.2413793103448;6696.34137931034;12.7;3448.5;2.8;3116.6;3.98137931034483;1399.79137931034;8.5;11034.6;23.86;15999.25;
2025-05-20 17:25:00;47;5;99.4;903.066666666667;-466.666666666667;-90.2;-141.266666666667;-235.2;0.0;62.0;34.0;-0.4;28.1333333333333;-574.133333333333;29.3466666666667;6696.44666666667;12.7;3448.5;2.8;3116.6;4.01866666666666;1399.82866666667;8.5;11034.6;23.928;15999.318;
2025-05-20 17:30:00;52;5;98.0689655172414;1092.68965517241;-405.206896551724;-73.4827586206897;-74.3103448275862;-257.413793103448;0.0;0.0;5.93103448275862;2.20689655172414;1.48275862068966;-268.344827586207;29.4241379310345;6696.52413793104;12.7;3448.5;2.87931034482759;3116.67931034483;4.02;1399.83;8.5;11034.6;24.083448275862;15999.4734482759;
2025-05-20 17:35:00;57;5;98.0;1712.86666666667;-560.133333333333;-160.433333333333;-149.266666666667;-250.433333333333;0.0;13.3333333333333;10.8333333333333;6.0;-21.6666666666667;328.233333333333;29.53;6696.63000000001;12.7433333333333;3448.54333333334;2.9;3116.7;4.02;1399.83;8.5;11034.6;24.1666666666667;15999.5566666667;
2025-05-20 17:40:00;62;5;98.0;2461.58620689655;-1015.20689655172;-268.137931034483;-475.758620689655;-271.310344827586;0.0;172.137931034483;101.068965517241;245.931034482759;-147.758620689655;764.103448275862;29.6965517241379;6696.79655172414;12.8206896551724;3448.62068965517;2.9;3116.7;4.02;1399.83;8.5;11034.6;24.2558620689655;15999.645862069;
2025-05-20 17:45:00;67;5;98.0;1665.73333333333;-939.466666666667;-308.066666666667;-323.066666666667;-308.333333333333;0.0;145.466666666667;52.5333333333333;38.0;55.2;56.0;29.9066666666667;6697.00666666667;12.9;3448.7;2.91333333333333;3116.71333333333;4.03866666666667;1399.84866666667;8.5;11034.6;24.3813333333333;15999.7713333333;
2025-05-20 17:50:00;72;5;98.0;1482.24137931034;-708.586206896552;-227.827586206897;-237.896551724138;-242.862068965517;0.0;85.5172413793103;31.5862068965517;29.2413793103448;22.8965517241379;-67.3103448275862;30.0310344827586;6697.13103448276;12.9;3448.7;3.0;3116.8;4.04310344827586;1399.85310344828;8.5;11034.6;24.5879310344828;15999.9779310345;
2025-05-20 17:55:00;77;5;98.0;1270.06666666667;-930.1;-312.666666666667;-339.733333333333;-277.7;0.0;17.2;9.06666666666667;0.266666666666667;3.46666666666667;-291.9;30.1366666666667;6697.23666666666;12.99;3448.79;3.0;3116.8;4.05;1399.86;8.5;11034.6;24.5966666666667;15999.9866666667;
2025-05-20 18:00:00;82;5;97.2857142857143;1483.89285714286;-471.178571428571;-115.392857142857;-118.678571428571;-237.107142857143;0.0;17.7142857142857;23.1428571428571;1.42857142857143;0.964285714285714;188.964285714286;30.2571428571428;6697.35714285714;13.0;3448.8;3.04285714285714;3116.84285714286;4.05;1399.86;8.5;11034.6;24.75;16000.14;
2025-05-20 18:05:00;87;5;97.0;1443.06896551724;-433.034482758621;-116.965517241379;-87.7241379310345;-228.344827586207;0.0;16.551724137931;26.2068965517241;2.93103448275862;-8.27586206896552;287.172413793103;30.3724137931034;6697.4724137931;13.0;3448.8;3.1;3116.9;4.05;1399.86;8.5;11034.6;24.9224137931035;16000.3124137931;
2025-05-20 18:10:00;92;5;97.0;1836.4;-484.833333333333;-128.266666666667;-138.4;-218.166666666667;0.0;202.266666666667;75.7333333333333;40.8666666666667;86.1333333333333;243.466666666667;30.5133333333333;6697.61333333334;13.0766666666667;3448.87666666667;3.1;3116.9;4.05333333333333;1399.86333333333;8.5;11034.6;24.9833333333333;16000.3733333333;
2025-05-20 18:15:00;97;5;97.0;1617.89655172414;-553.551724137931;-78.6206896551724;-269.103448275862;-205.827586206897;0.0;-64.9655172413793;1.93103448275862;-59.1379310344828;-6.3448275862069;-240.275862068966;30.6551724137931;6697.75517241379;13.1;3448.9;3.18275862068966;3116.98275862069;4.07;1399.88;8.5;11034.6;25.1679310344828;16000.5579310345;
2025-05-20 18:20:00;102;5;96.1333333333333;1395.46666666667;-509.6;-143.4;-177.0;-189.2;0.0;-12.1333333333333;-5.06666666666667;17.3333333333333;-10.8;-534.266666666667;30.7733333333333;6697.88666666666;13.1;3448.9;3.22;3117.02;4.07;1399.88;8.5;11034.6;25.3233333333333;16000.7266666667;
2025-05-20 18:25:00;107;5;96.0;998.931034482759;-872.310344827586;-405.275862068966;-195.51724137931;-271.51724137931;0.0;48.0;20.6551724137931;-0.96551724137931;11.7241379310345;-668.51724137931;30.8931034482758;6697.99310344828;13.1;3448.9;3.3;3117.1;4.07;1399.88;8.5;11034.6;25.5231034482758;16000.9131034483;
2025-05-20 18:30:00;112;5;95.1666666666667;954.9;-1092.4;-521.6;-332.8;-238.0;0.0;-221.2;-11.2666666666667;-226.8;12.8;-1072.46666666667;30.97;6698.07;13.1;3448.9;3.37;3117.17;4.07433333333333;1399.88433333333;8.5;11034.6;25.6656666666667;16001.0556666667;
2025-05-20 18:35:00;117;5;94.3793103448276;856.275862068965;-936.724137931035;-528.724137931035;-104.551724137931;-303.448275862069;0.0;0.0;5.62068965517241;-13.5172413793103;10.2068965517241;-835.620689655172;31.0344827586207;6698.13448275863;13.1;3448.9;3.46206896551724;3117.26206896552;4.08;1399.89;8.5;11034.6;25.8165517241379;16001.2065517241;
2025-05-20 18:40:00;122;5;93.3333333333333;757.6;-1115.13333333333;-528.8;-252.8;-333.533333333333;0.0;-195.6;-24.5333333333333;-174.533333333333;10.1333333333333;-1023.4;31.1;6698.2;13.1;3448.9;3.55333333333333;3117.35333333333;4.08;1399.89;8.5;11034.6;25.9733333333333;16001.3633333333;
2025-05-20 18:45:00;127;5;92.551724137931;689.758620689655;-948.344827586207;-532.0;-92.0;-324.344827586207;0.0;0.0;-7.72413793103448;-3.72413793103448;3.31034482758621;-1333.34482758621;31.1724137931035;6698.2724137931;13.1;3448.9;3.67241379310345;3117.4724137931;4.08;1399.89;8.5;11034.6;26.1648275862069;16001.5548275862;
2025-05-20 18:50:00;132;5;91.3666666666667;625.133333333333;-870.7;-531.733333333333;-90.4;-248.566666666667;0.0;0.0;-3.63333333333333;1.2;-4.13333333333333;-1723.13333333333;31.2;6698.3;13.1;3448.9;3.78666666666667;3117.58666666667;4.08;1399.89;8.5;11034.6;26.3066666666667;16001.6966666667;
2025-05-20 18:55:00;137;5;90.3103448275862;670.586206896552;-884.034482758621;-532.827586206897;-99.3103448275862;-251.896551724138;0.0;0.0;-13.2068965517241;0.96551724137931;2.3448275862069;-1485.48275862069;31.2965517241379;6698.39655172413;13.1;3448.9;3.91379310344828;3117.71379310345;4.08;1399.89;8.5;11034.6;26.5303448275862;16001.9203448276;
2025-05-20 19:00:00;142;5;89.1428571428571;653.571428571429;-1171.57142857143;-523.285714285714;-396.0;-252.285714285714;0.0;-257.0;5.0;-257.857142857143;-4.14285714285714;-1450.85714285714;31.3142857142857;6698.41428571428;13.1;3448.9;4.02857142857143;3117.82857142857;4.08;1399.89;8.5;11034.6;26.6628571428572;16002.0528571429;
2025-05-20 19:05:00;147;5;88.2758620689655;578.586206896552;-880.068965517241;-264.344827586207;-328.827586206897;-286.896551724138;0.0;235.310344827586;5.79310344827586;236.965517241379;0.724137931034483;-1463.79310344828;31.4;6698.5;13.1;3448.9;4.13103448275862;3117.93103448276;4.08;1399.89;8.5;11034.6;26.8510344827586;16002.2410344828;
2025-05-20 19:10:00;152;5;87.3666666666667;401.7;-978.233333333333;-496.166666666667;-173.7;-308.366666666667;0.0;172.8;58.1333333333333;-4.16666666666667;58.7666666666667;-1687.23333333333;31.4;6698.5;13.1;3448.9;4.23666666666667;3118.03666666667;4.08;1399.89;8.5;11034.6;26.9566666666667;16002.3466666667;
2025-05-20 19:15:00;157;5;86.3103448275862;313.172413793103;-971.413793103448;-540.862068965517;-83.6206896551724;-346.931034482759;0.0;0.0;-22.3448275862069;7.06896551724138;4.68965517241379;-1222.65517241379;31.4689655172414;6698.56896551725;13.1;3448.9;4.36896551724138;3118.16896551724;4.0896551724138;1399.89965517241;8.5;11034.6;27.148275862069;16002.5382758621;
2025-05-20 19:20:00;162;5;84.9333333333333;366.4;-1093.26666666667;-683.066666666667;-86.4;-323.8;0.0;0.0;-1.06666666666667;-4.2;5.2;-2234.6;31.5;6698.6;13.1;3448.9;4.53333333333333;3118.34666666667;4.09;1399.9;8.5;11034.6;27.3433333333333;16002.7466666667;
2025-05-20 19:25:00;167;5;83.6206896551724;563.310344827586;-892.862068965517;-213.620689655172;-302.620689655172;-376.620689655172;0.0;173.896551724138;44.5172413793103;127.48275862069;3.27586206896552;-1426.44827586207;31.5;6698.6;13.1;3448.9;4.66551724137931;3118.46551724138;4.09;1399.9;8.50103448275862;11034.6010344828;27.4765517241379;16002.8665517241;
2025-05-20 19:30:00;172;5;83.0;514.233333333333;-484.866666666667;-145.8;-48.8;-290.266666666667;0.0;-22.9;2.03333333333333;-0.9;-22.5;-328.8;31.5833333333333;6698.68333333334;13.1;3448.9;4.7;3118.5;4.09;1399.9;8.51;11034.61;27.6033333333333;16002.9933333333;
2025-05-20 19:35:00;177;5;82.7931034482759;450.793103448276;-703.827586206897;-184.172413793103;-104.344827586207;-415.310344827586;0.0;80.0;36.0;50.4827586206897;-45.1724137931034;-564.862068965517;31.6;6698.7;13.1;3448.9;4.73448275862069;3118.53448275862;4.09;1399.9;8.51;11034.61;27.6544827586207;16003.0444827586;
2025-05-20 19:40:00;182;5;82.0;408.0;-1011.33333333333;-238.466666666667;-215.133333333333;-557.733333333333;0.0;88.5333333333333;-1.73333333333333;1.86666666666667;85.4;-1443.13333333333;31.6266666666667;6698.72666666666;13.1;3448.9;4.81333333333333;3118.62666666667;4.09;1399.9;8.51;11034.61;27.76;16003.1633333333;
2025-05-20 19:45:00;187;5;80.551724137931;396.413793103448;-1774.10344827586;-482.172413793103;-658.0;-633.931034482759;0.0;-97.5172413793103;0.551724137931034;9.51724137931035;-105.241379310345;-2640.68965517241;31.7;6698.8;13.1;3448.9;5.00344827586207;3118.80344827586;4.09;1399.9;8.51;11034.61;28.0234482758621;16003.4134482759;
2025-05-20 19:50:00;192;5;78.4666666666667;304.866666666667;-1507.33333333333;-412.4;-521.666666666667;-573.266666666667;0.0;0.0;4.8;2.26666666666667;-4.3;-2390.76666666667;31.7;6698.8;13.1;3448.9;5.22666666666667;3119.04;4.09;1399.9;8.51;11034.61;28.2466666666667;16003.65;
2025-05-20 19:55:00;197;5;77.0;242.6;-773.0;-135.4;-308.8;-328.8;0.0;307.2;68.8;155.2;27.6;-733.4;31.7;6698.8;13.1;3448.9;5.4;3119.2;4.09;1399.9;8.51;11034.61;28.42;16003.81;
2025-05-20 20:00:00;202;5;77.0;223.857142857143;-493.571428571429;-123.857142857143;-75.5714285714286;-294.142857142857;0.0;0.0;1.75;-0.428571428571429;-2.42857142857143;-466.071428571429;31.7464285714285;6698.84642857143;13.1;3448.9;5.4;3119.2;4.09;1399.9;8.51;11034.61;28.4664285714286;16003.8564285714;
2025-05-20 20:15:00;207;5;75.8181818181818;101.909090909091;-506.909090909091;-169.0;-48.0;-289.909090909091;0.0;0.0;0.0;0.0;-4.0;-749.909090909091;31.8;6698.9;13.1;3448.9;5.6;3119.4;4.09;1399.9;8.51;11034.61;28.72;16004.11;
2025-05-20 20:20:00;212;5;75.0;87.6;-481.0;-153.0;-51.2;-276.8;0.0;0.0;1.6;5.33333333333333;-0.8;-753.0;31.8;6698.9;13.1;3448.9;5.6;3119.4;4.09;1399.9;8.51;11034.61;28.72;16004.11;
2025-05-20 20:25:00;217;5;74.4137931034483;43.8620689655172;-598.931034482759;-146.620689655172;-68.6896551724138;-383.620689655172;0.0;-152.689655172414;8.27586206896552;7.17241379310345;-173.379310344828;-755.241379310345;31.8;6698.9;13.1;3448.9;5.7;3119.5;4.09;1399.9;8.51;11034.61;28.82;16004.21;
2025-05-20 20:30:00;222;5;73.9;36.2666666666667;-344.166666666667;-96.0;-52.8;-195.366666666667;0.0;0.0;2.66666666666667;1.06666666666667;2.13333333333333;-777.133333333333;31.8;6698.9;13.1;3448.9;5.75;3119.55;4.09;1399.9;8.51;11034.61;28.87;16004.26;
2025-05-20 20:35:00;227;5;73.0;32.9655172413793;-368.758620689655;-99.448275862069;-58.7586206896552;-210.551724137931;0.0;0.0;0.551724137931034;2.20689655172414;-2.89655172413793;-809.655172413793;31.8;6698.9;13.1;3448.9;5.8;3119.6;4.09413793103448;1399.90413793104;8.51;11034.61;28.9158620689655;16004.305862069;
2025-05-20 20:40:00;232;5;72.8;14.0;-367.733333333333;-97.6666666666667;-57.6;-212.466666666667;0.0;0.0;1.06666666666667;1.06666666666667;1.6;-873.533333333333;31.8;6698.9;13.1;3448.9;5.9;3119.7;4.1;1399.91;8.51;11034.61;29.01;16004.4;
2025-05-20 20:45:00;237;5;72.0;15.0344827586207;-577.241379310345;-171.586206896552;-143.0;-262.655172413793;0.0;-11.4827586206897;-3.89655172413793;-3.06896551724138;-11.7586206896552;-988.0;31.8;6698.9;13.1;3448.9;5.96551724137931;3119.76551724138;4.1;1399.91;8.51;11034.61;29.0755172413793;16004.4655172414;
2025-05-20 20:50:00;242;5;70.7;0.0;-2014.26666666667;-684.966666666667;-709.833333333333;-619.466666666667;0.0;40.5666666666667;22.0666666666667;30.0333333333333;-23.0333333333333;-3349.56666666667;31.8;6698.9;13.1;3448.9;6.13;3119.93;4.1;1399.91;8.51033333333333;11034.6103333333;29.2403333333333;16004.6303333333;
2025-05-20 20:55:00;247;5;68.6551724137931;0.0;-591.034482758621;-170.448275862069;-150.413793103448;-270.172413793103;0.0;6.06896551724138;7.13793103448276;11.3103448275862;-3.17241379310345;-1063.75862068966;31.8;6698.9;13.1;3448.9;6.33448275862069;3120.13448275862;4.1;1399.91;8.52;11034.62;29.4544827586207;16004.8444827586;
2025-05-20 21:00:00;252;5;67.8965517241379;0.0;-390.931034482759;-109.413793103448;-68.6896551724138;-212.827586206897;0.0;6.06896551724138;0.551724137931034;0.551724137931034;6.31034482758621;-906.827586206897;31.8;6698.9;13.1;3448.9;6.41034482758621;3120.21034482759;4.1;1399.91;8.52;11034.62;29.5303448275862;16004.9203448276;
2025-05-20 21:05:00;257;5;67.0;0.0;-531.827586206897;-161.0;-115.586206896552;-255.241379310345;0.0;0.0;1.37931034482759;-4.27586206896552;0.448275862068966;-976.965517241379;31.8;6698.9;13.1;3448.9;6.5;3120.3;4.1;1399.91;8.52;11034.62;29.62;16005.01;
2025-05-20 21:10:00;262;5;66.5333333333333;0.0;-497.933333333333;-144.866666666667;-111.066666666667;-242.0;0.0;3.8;-3.13333333333333;18.6666666666667;-12.6;-794.8;31.8;6698.9;13.1;3448.9;6.58666666666666;3120.38666666667;4.1;1399.91;8.52;11034.62;29.7066666666667;16005.0966666667;
2025-05-20 21:15:00;267;5;65.7586206896552;2.3448275862069;-483.137931034483;-131.620689655172;-91.3103448275862;-260.206896551724;0.0;-3.79310344827586;-13.0344827586207;-3.17241379310345;9.03448275862069;-835.103448275862;31.8;6698.9;13.1;3448.9;6.65172413793103;3120.45172413793;4.1;1399.91;8.52;11034.62;29.7717241379311;16005.1617241379;
2025-05-20 21:20:00;272;5;65.0;0.0;-547.966666666667;-144.866666666667;-109.466666666667;-293.633333333333;0.0;0.0;5.86666666666667;3.73333333333333;-12.0;-995.6;31.8;6698.9;13.1;3448.9;6.73;3120.53;4.1;1399.91;8.52;11034.62;29.85;16005.24;
2025-05-20 21:25:00;277;5;64.5172413793103;0.0;-557.103448275862;-161.758620689655;-118.068965517241;-277.275862068966;0.0;0.0;5.51724137931035;9.10344827586207;-11.6551724137931;-887.655172413793;31.8;6698.9;13.1;3448.9;6.8;3120.6;4.1;1399.91;8.52;11034.62;29.92;16005.31;
2025-05-20 21:30:00;282;5;63.8965517241379;0.0;-753.068965517241;-230.51724137931;-197.034482758621;-325.51724137931;0.0;0.0;2.20689655172414;0.103448275862069;-4.06896551724138;-854.310344827586;31.8;6698.9;13.1;3448.9;6.89310344827587;3120.69310344827;4.1;1399.91;8.52;11034.62;30.0131034482758;16005.4031034483;
2025-05-20 21:35:00;287;5;63.0;0.0;-741.133333333333;-245.8;-206.666666666667;-288.666666666667;0.0;0.0;1.6;1.36666666666667;-2.23333333333333;-809.533333333333;31.8;6698.9;13.1;3448.9;6.95666666666667;3120.75666666667;4.1;1399.91;8.527;11034.627;30.0836666666667;16005.4736666667;
2025-05-20 21:40:00;292;5;62.6551724137931;0.0;-854.931034482759;-281.137931034483;-242.206896551724;-331.586206896552;0.0;0.0;-0.413793103448276;6.3448275862069;-2.03448275862069;-845.275862068965;31.8;6698.9;13.1;3448.9;7.02068965517241;3120.82068965517;4.1;1399.91;8.53;11034.63;30.1506896551724;16005.5406896552;
2025-05-20 21:45:00;297;5;61.8666666666667;0.0;-989.533333333333;-346.8;-307.533333333333;-335.2;0.0;-11.6;6.53333333333333;-9.2;-7.8;-895.4;31.8;6698.9;13.1;3448.9;7.1;3120.9;4.108;1399.918;8.53;11034.63;30.222;16005.612;
2025-05-20 21:50:00;302;5;61.0;0.0;-1041.06896551724;-373.413793103448;-337.241379310345;-330.413793103448;0.0;-7.58620689655172;2.20689655172414;5.79310344827586;-12.8275862068966;-697.172413793103;31.8;6698.9;13.1;3448.9;7.2;3121.0;4.11;1399.92;8.53;11034.63;30.32;16005.71;
2025-05-20 21:55:00;307;5;60.3666666666667;0.0;-391.5;-92.9;-50.4;-248.2;0.0;0.0;0.666666666666667;4.66666666666667;-3.06666666666667;-661.4;31.8;6698.9;13.1;3448.9;7.22333333333333;3121.02333333333;4.11;1399.92;8.53;11034.63;30.3433333333333;16005.7333333333;
2025-05-20 22:00:00;312;5;60.0;0.0;-393.285714285714;-81.4285714285714;-68.5714285714286;-243.285714285714;0.0;-8.42857142857143;2.53571428571429;9.14285714285714;-16.4642857142857;-1000.10714285714;31.8;6698.9;13.1;3448.9;7.3;3121.1;4.11;1399.92;8.53;11034.63;30.42;16005.81;
2025-05-20 22:05:00;317;5;59.4137931034483;0.0;-434.51724137931;-99.448275862069;-94.3448275862069;-240.724137931034;0.0;42.4827586206897;30.8965517241379;45.9310344827586;-54.3103448275862;-705.172413793103;31.8;6698.9;13.1;3448.9;7.38620689655173;3121.18620689655;4.11;1399.92;8.53;11034.63;30.5062068965517;16005.8962068965;
2025-05-20 22:10:00;322;5;59.0;0.0;-295.3;-77.6;-48.0;-169.7;0.0;-12.6666666666667;-0.4;0.0;-10.3;-621.966666666667;31.8;6698.9;13.1;3448.9;7.4;3121.2;4.11;1399.92;8.53;11034.63;30.52;16005.91;
2025-05-20 22:15:00;327;5;58.1724137931034;0.0;-311.172413793103;-81.9310344827586;-51.3103448275862;-177.931034482759;0.0;0.0;3.31034482758621;2.20689655172414;-6.48275862068965;-667.275862068965;31.8;6698.9;13.1;3448.9;7.49655172413793;3121.29655172414;4.11;1399.92;8.53;11034.63;30.6165517241379;16006.0065517241;
2025-05-20 22:20:00;332;5;58.0;0.0;-330.466666666667;-84.8;-60.8;-184.866666666667;0.0;0.0;1.33333333333333;1.86666666666667;-2.06666666666667;-805.2;31.8;6698.9;13.1;3448.9;7.53333333333333;3121.33333333333;4.11;1399.92;8.53;11034.63;30.6533333333333;16006.0433333333;
2025-05-20 22:25:00;337;5;57.6206896551724;0.0;-334.51724137931;-74.4827586206897;-50.4827586206897;-209.551724137931;0.0;0.0;6.89655172413793;7.03448275862069;-7.13793103448276;-534.241379310345;31.8;6698.9;13.1;3448.9;7.6;3121.4;4.11;1399.92;8.53;11034.63;30.72;16006.11;
2025-05-20 22:30:00;342;5;57.0;0.0;-352.2;-88.8;-52.0;-211.4;0.0;0.0;5.33333333333333;7.86666666666667;-5.03333333333333;-499.433333333333;31.8;6698.9;13.1;3448.9;7.61666666666666;3121.41666666667;4.11;1399.92;8.53;11034.63;30.7366666666667;16006.1266666667;
2025-05-20 22:35:00;347;5;56.9310344827586;0.0;-317.0;-75.3103448275862;-48.0;-193.689655172414;0.0;0.0;0.620689655172414;0.551724137931034;-6.62068965517241;-551.862068965517;31.8;6698.9;13.1;3448.9;7.7;3121.5;4.11;1399.92;8.53;11034.63;30.82;16006.21;
2025-05-20 22:40:00;352;5;56.0;0.0;-301.666666666667;-78.4;-57.6;-165.666666666667;0.0;0.0;9.66666666666667;13.3333333333333;-21.3333333333333;-606.266666666667;31.8;6698.9;13.1;3448.9;7.7;3121.5;4.11;1399.92;8.53;11034.63;30.82;16006.21;
2025-05-20 22:45:00;357;5;56.0;0.0;-320.448275862069;-72.0;-48.0;-200.448275862069;0.0;0.0;-0.413793103448276;0.0;0.172413793103448;-496.275862068966;31.8;6698.9;13.1;3448.9;7.8;3121.6;4.11448275862069;1399.92448275862;8.53;11034.63;30.9155172413793;16006.3055172414;
2025-05-20 22:50:00;362;5;56.0;0.0;-335.4;-75.2;-51.2;-209.0;0.0;0.0;6.8;8.53333333333333;-17.8;-499.1;31.8;6698.9;13.1;3448.9;7.8;3121.6;4.12;1399.93;8.53;11034.63;30.91;16006.3;
2025-05-20 22:55:00;367;5;55.0344827586207;0.0;-538.103448275862;-155.310344827586;-134.48275862069;-248.310344827586;0.0;0.0;4.55172413793103;8.27586206896552;-10.5862068965517;-1133.89655172414;31.8;6698.9;13.1;3448.9;7.88275862068966;3121.68275862069;4.12;1399.93;8.53;11034.63;30.9927586206896;16006.3827586207;
2025-05-20 23:00:00;372;5;53.6551724137931;0.0;-2057.62068965517;-651.034482758621;-633.48275862069;-773.103448275862;0.0;-7.58620689655172;3.86206896551724;1.6551724137931;-9.6551724137931;-3017.58620689655;31.8;6698.9;13.1;3448.9;8.03448275862069;3121.83448275862;4.12;1399.93;8.53;11034.63;31.1444827586207;16006.5344827586;
2025-05-20 23:05:00;377;5;51.0344827586207;0.0;-1992.86206896552;-645.862068965517;-635.206896551724;-711.793103448276;0.0;0.0;1.6551724137931;1.10344827586207;1.93103448275862;-3167.44827586207;31.8;6698.9;13.1;3448.9;8.31034482758621;3122.11034482758;4.12;1399.93;8.53;11034.63;31.4203448275862;16006.8103448276;
2025-05-20 23:10:00;382;5;49.0666666666667;0.0;-1328.4;-426.066666666667;-406.666666666667;-495.666666666667;0.0;-6.26666666666667;0.133333333333333;-0.4;-6.8;-2091.4;31.8;6698.9;13.1;3448.9;8.54666666666666;3122.34666666667;4.12;1399.93;8.53;11034.63;31.6566666666667;16007.0466666667;
2025-05-20 23:15:00;387;5;48.0;0.0;-409.862068965517;-89.3793103448276;-52.1379310344828;-268.344827586207;0.0;0.0;1.10344827586207;1.55172413793103;-8.13793103448276;-710.689655172414;31.8;6698.9;13.1;3448.9;8.64482758620689;3122.44482758621;4.12;1399.93;8.53;11034.63;31.7548275862069;16007.1448275862;
2025-05-20 23:20:00;392;5;47.5;0.0;-379.066666666667;-80.0;-52.8;-246.266666666667;0.0;0.0;1.46666666666667;-1.1;-1.06666666666667;-795.866666666667;31.8;6698.9;13.1;3448.9;8.7;3122.5;4.12;1399.93;8.53;11034.63;31.81;16007.2;
2025-05-20 23:25:00;397;5;47.0;0.0;-411.51724137931;-76.1379310344828;-48.8275862068966;-286.551724137931;0.0;0.0;0.689655172413793;0.413793103448276;6.75862068965517;-585.586206896552;31.8;6698.9;13.1;3448.9;8.78275862068966;3122.58275862069;4.12;1399.93;8.53;11034.63;31.8927586206896;16007.2827586207;
2025-05-20 23:30:00;402;5;47.0;0.0;-435.6;-96.0;-56.0;-283.6;0.0;0.0;2.66666666666667;3.73333333333333;-2.0;-597.333333333333;31.8;6698.9;13.1;3448.9;8.8;3122.6;4.12;1399.93;8.53999999999999;11034.64;31.92;16007.31;
2025-05-20 23:35:00;407;5;46.4827586206897;0.0;-381.758620689655;-82.7586206896552;-52.9655172413793;-246.034482758621;0.0;0.0;0.137931034482759;1.79310344827586;2.20689655172414;-682.103448275862;31.8;6698.9;13.1;3448.9;8.87931034482759;3122.67931034483;4.12;1399.93;8.53999999999999;11034.64;31.9993103448276;16007.3893103448;
2025-05-20 23:40:00;412;5;46.0;0.0;-341.4;-76.0;-48.0;-217.4;0.0;5.86666666666667;2.26666666666667;3.86666666666667;2.0;-688.766666666667;31.8;6698.9;13.1;3448.9;8.90333333333334;3122.70333333333;4.12;1399.93;8.53999999999999;11034.64;32.0233333333333;16007.4133333333;
